Date,SPY,IWM,IYR,EFA,EEM,SHY,IEF,TLT,LQD,GLD,DBC
2013-10-23,0.11296372828725988,0.0762314900142291,0.020639913900233647,0.07288411425350338,0.020290743176782877,0.5996703182127734,0.01989617900225544,0.019567595638995537,0.020146921062005423,0.01876188501883267,0.018947111433129084
2013-10-24,0.11320246030185901,0.07654656976272346,0.020599783910225735,0.07330218829176664,0.02022351465826792,0.5988767027921197,0.019831737071675227,0.019468226518252422,0.02010172587636556,0.018915469448994943,0.018931621367749788
2013-10-25,0.11359901450433028,0.07653435506963087,0.02077910399589534,0.07301577467578674,0.020297041221874857,0.5983838253487377,0.019845369855571626,0.019519698298831593,0.020078685486366397,0.01897688454493525,0.018970246998039585
2013-10-28,0.11376116492516278,0.07648738560132508,0.020632486456462363,0.07288299356873108,0.02041239839007803,0.5984275142185628,0.01982287716281225,0.01944982114454588,0.020094548418783425,0.018988323117445298,0.019040486996091163
2013-10-29,0.11427795249437749,0.07664746396529364,0.020442696525199353,0.07297930134457765,0.020462741240387182,0.5979565745909319,0.019834199441883645,0.019459726290353613,0.020106566982433523,0.018858574806057037,0.018974202318505086
2013-10-30,0.1139742322154913,0.07577663654929447,0.020340599218398633,0.0728846378739454,0.020396127216595544,0.5993443025075408,0.01982818825256929,0.01938756411059563,0.020113130009481686,0.018877579223793208,0.01907700282229415
2013-10-31,0.11386717278656987,0.0754783789363999,0.02023252372776522,0.0726154519866161,0.02022533503626812,0.6005555033327865,0.019842732272599573,0.01946603841022546,0.020123439302841474,0.01864204567497639,0.01895137853295146
2013-11-01,0.11427789376596709,0.07524477529185584,0.02,0.07235051807001375,0.035559521983844475,0.5862439951194095,0.01975673459968739,0.019278699518800055,0.02,0.018549260394616147,0.01873860125580562
2013-11-04,0.11445513245470723,0.07596067241380175,0.01998776737716279,0.0725611169824393,0.03570702531824714,0.5852331533857511,0.01975665540630752,0.019259019443293987,0.019966015910913435,0.018492476394679866,0.01862096491269559
2013-11-05,0.11440916638652947,0.07590818152908956,0.01973961883834052,0.0721328559348525,0.03508559913196321,0.5868566141419901,0.01972230715166896,0.019081691066578862,0.019935751761981178,0.01850721709420444,0.018620996962800954
2013-11-06,0.11484019942405242,0.07548200668891115,0.01971033883874515,0.07266552918584764,0.03514764690704387,0.5862139899660731,0.019756050734380713,0.019065359113162168,0.019931901479311172,0.01857604108443163,0.01861093657804067
2013-11-07,0.1139167883614507,0.07455512256047961,0.01956094216361146,0.07185177707083795,0.03467266679578667,0.5890858921044498,0.019900642590656742,0.01931647536383961,0.020065148637024723,0.01851004230775317,0.018564502044109192
2013-11-08,0.11528075632661816,0.07579661378151915,0.01926966182178669,0.07216464476402086,0.03454520543395002,0.5877861806067366,0.01964755156725607,0.018823379327071902,0.01983896988047128,0.018206903952895415,0.01864013253767346
2013-11-11,0.11528486413877628,0.07589055802043489,0.019252031762053628,0.07230988851871167,0.03436436162749419,0.5878468289759379,0.019635218830407076,0.01874988374599837,0.019803049021528202,0.018144414852250167,0.018718900506407253
2013-11-12,0.1151722848578847,0.07603320096950698,0.019206048262397534,0.07214258796161391,0.034215828894968554,0.5883281738637868,0.01963845962191239,0.018857132891314757,0.019837979479517147,0.017955351905301568,0.01861295129179533
2013-11-13,0.11581656347943739,0.07657740110295592,0.019295048278891856,0.07220065401874078,0.034191996117460245,0.5869096592371236,0.019672537177266892,0.018880733700067952,0.019835613046951514,0.01797057210238335,0.018649221738720134
2013-11-14,0.11610465068291313,0.07631075152756926,0.01939998475694054,0.07235155142094794,0.03465860587801137,0.585795206001029,0.01971832632196375,0.018949766111488214,0.0198943755431094,0.018133038434664517,0.018683743321362443
2013-11-15,0.11636680576826448,0.07644139103479781,0.01940744440682968,0.07278365068777864,0.03524540655337955,0.5845743653690794,0.01966179295618981,0.018948268626142427,0.019852914189787484,0.018102528456381606,0.01861543195136872
2013-11-18,0.11602292587096677,0.07594484593703002,0.019283273503416846,0.07282338055900381,0.03558181668326529,0.5851702763674547,0.019742039206217775,0.019072657368001136,0.019952569014367833,0.017905527531865344,0.018500687958410107
2013-11-19,0.11597832026416324,0.07561091677059986,0.019170845300775397,0.07276655803212496,0.0354282141725782,0.5860115280411259,0.01970393110596292,0.018961777879260344,0.01991855914294177,0.017944931368528365,0.01850441792193858
2013-11-20,0.11589324870833953,0.07576479936608815,0.01904848067354643,0.0724330325570755,0.03502717229056531,0.5874885245243262,0.019642670978350076,0.01868374672999927,0.01988070893391777,0.01757399364722563,0.018563621590565727
2013-11-21,0.1164328494529575,0.07686890393662325,0.01908590050179159,0.07263934755428417,0.03487518495919279,0.5857768552938033,0.01959356940690443,0.018651295606037847,0.01985175326287213,0.01748825709782721,0.018736082927705414
2013-11-22,0.11683044566107371,0.0771267151460162,0.018998893888616173,0.07273350630805289,0.03507029122061501,0.5847131657524035,0.019618569470324098,0.01879547905300161,0.01988999765112399,0.017457717936726073,0.01876521791204627
2013-11-25,0.11678535508751423,0.07727036920434467,0.018929638929475412,0.0725578402766523,0.03464104631181448,0.5850699054814309,0.019645984827917826,0.018861244096758097,0.01993695688053953,0.01754702917725708,0.01875462972629497
2013-11-26,0.11672549408506969,0.07778162618625545,0.018860848805500163,0.07250058783711544,0.034730456568018056,0.584677407134551,0.01967292324091776,0.018916892913634274,0.019961242926606493,0.017440030305684053,0.018732489996647127
2013-11-27,0.11687087630867894,0.07812313801703899,0.019032705725471468,0.07259022673198962,0.034914109831162124,0.5839834809298758,0.019605257794821352,0.018861925657093503,0.019941026669507783,0.017366995051905077,0.018710257282454876
2013-11-29,0.11673407164327272,0.0781247221129318,0.018846807856139826,0.07269598730011723,0.03525431278341232,0.5837555889354511,0.019583735270698774,0.01885775492960742,0.019915257977944634,0.017538344569055325,0.01869341662136824
2013-12-02,0.11685363903869349,0.07762087808387562,0.01881630521434082,0.07242019620835491,0.03622312991575585,0.5839374028205363,0.019570437786498165,0.01877900603882598,0.019892771160849476,0.017147016925923384,0.018739216806346097
2013-12-03,0.11647330483795533,0.07733055343646941,0.018815441508051995,0.07199050776437124,0.03613946030406895,0.5847008225546626,0.019626272283837187,0.018868242662963223,0.01996483510219152,0.017220847920858824,0.01886971162456987
2013-12-04,0.11654794837963113,0.07718110865196545,0.01887163772462834,0.07165845623494756,0.03612287964896127,0.5850021922020302,0.019551819744987507,0.018702186419635523,0.019915026854686966,0.017525998791106008,0.018920745347420175
2013-12-05,0.11619773574504376,0.07734434712998636,0.018919046408780102,0.07134968806659142,0.035962971879266725,0.5858885718435732,0.01953057206487976,0.018675433955745148,0.019898981638948626,0.017307614493600233,0.01892503677358481
2013-12-06,0.11705463527810106,0.07765413837174207,0.018994710774840627,0.0719620645856852,0.03662235668337988,0.583478240615487,0.019474545845035773,0.01869421107427967,0.01986610250449898,0.017278969504872694,0.018920024762077287
2013-12-09,0.11728467151687794,0.07758873685713166,0.01910654223517146,0.07184362401394191,0.036653639448904006,0.5831423900618774,0.01948653810694711,0.01872701795704873,0.019884364496040648,0.017439456088257206,0.018843019217802105
2013-12-10,0.11690649753220907,0.07691263898226908,0.01911342251858719,0.07174842724678829,0.03668430260809197,0.5835595054563966,0.019574804900762837,0.01886814541570211,0.01997190865059609,0.017751750466970855,0.018908596221626068
2013-12-11,0.11618564941365737,0.07603703312637357,0.018795852408764118,0.07144115583602034,0.03605614611256314,0.5863406047977899,0.019599246593981812,0.01881877289946676,0.020018008270156616,0.017702074968748652,0.019005455572477837
2013-12-12,0.11603379784317826,0.07635600798173899,0.018706758198209623,0.07106312503796393,0.03591727284042986,0.5873051777802681,0.01958196312165587,0.018785098415066502,0.020024625321808955,0.017360320302348645,0.01886585315733134
2013-12-13,0.11593306926788541,0.07654835911496363,0.018767978453438684,0.07096510269635053,0.03597798069922768,0.5870001858685349,0.01959636422947224,0.018862276708135776,0.020064002372312446,0.017507045512727082,0.01877763507695161
2013-12-16,0.11637144351368076,0.07726967052934271,0.018743317955299363,0.07130052050037579,0.036126990642038996,0.5855704745380201,0.019538923297151477,0.01874705707801032,0.020030925130542956,0.017509755636086848,0.018790921179450627
2013-12-17,0.1161061822119942,0.07722853705885607,0.018859582188750536,0.07105530997792577,0.035843839030012134,0.586238498579913,0.019618786224098097,0.018847940603954245,0.02010872999033512,0.01737330023300755,0.018719293901153303
2013-12-18,0.11751007389925251,0.07790627578472292,0.019096678416102207,0.07181958071212054,0.03637824550154663,0.5833674459555644,0.01944920187518333,0.018661211100986067,0.020010249214761838,0.01713668000432261,0.01866435753543688
2013-12-19,0.11766317024248127,0.07751686209023546,0.018909490613849524,0.07199635323394254,0.03579670992989272,0.5844572860287702,0.019415633223388167,0.018688940459755974,0.02002972571729699,0.01677133421076593,0.018754494249621126
2013-12-20,0.11798884344046771,0.07858545005978297,0.01899882043232323,0.07218849112082024,0.035635329800657346,0.5824777814605745,0.01941668005939155,0.018918998253710947,0.02006153650822292,0.01688357118045127,0.01884449768359733
2013-12-23,0.11835497632192582,0.07929955302193863,0.01898332737814731,0.07276932280266407,0.03581945662886626,0.581111435653901,0.019311704831847833,0.01877002132835976,0.019985482578002957,0.01679220027486194,0.018802519179484507
2013-12-24,0.11853733935300528,0.07955187251263414,0.01900414518167585,0.07286590081752542,0.036006879435047635,0.5805277882428477,0.01922399186796828,0.01860764320274284,0.01996728547123454,0.01685825839633565,0.018848895518982632
2013-12-26,0.11905930367987225,0.0795049062342937,0.019012351970040132,0.0732145270460444,0.035675472783535396,0.580071199654749,0.019194344421420435,0.018523323608381388,0.019939453166687746,0.01693971143919866,0.018865405995776813
2013-12-27,0.11891042349170186,0.07936155900789549,0.01901366309996083,0.0735023447156474,0.0361847681830093,0.5796521163617444,0.019159819667187102,0.018448614360610495,0.019898168439817825,0.01697452171153817,0.01889400096088699
2013-12-30,0.118839982351755,0.07927926871223166,0.01902053188067914,0.07377981793287051,0.036326876669742894,0.5795406425857854,0.019203607380100535,0.018567486496891876,0.019948874314718076,0.0167166090167887,0.018776302658436154
2013-12-31,0.11929164525758261,0.07939152766261641,0.01894282389691307,0.0739870219947183,0.03657315477897672,0.5788656940805117,0.019099181664396767,0.01843263406023669,0.019879877994183205,0.01680675603530426,0.018729682574560265
2014-01-02,0.11122728555363767,0.07887108308629058,0.049828066576012256,0.07298936009415838,0.02,0.5735660073481316,0.019257209005118636,0.018568734744101353,0.02,0.01715276230775604,0.018539491284793395
2014-01-03,0.111142065394522,0.0792242304146862,0.050090615037059444,0.07302287070750883,0.019953142123318262,0.5730169085065768,0.019234021943051873,0.01855755146631215,0.02001765472705436,0.01732983637022789,0.01841110330968212
2014-01-06,0.11090207791754496,0.07864002316028068,0.050333449002427345,0.07298835284161742,0.019778794822865122,0.5735093167798081,0.019302397612885384,0.018649456787602745,0.02007619061772672,0.017373203253559802,0.018446737203681583
2014-01-07,0.11136545394664528,0.07914199229425754,0.050408971386513714,0.0732549178069988,0.019824640143899355,0.5723901492049014,0.01929559928037501,0.018660231432271995,0.02002130828689229,0.01724063338413306,0.01839610283311156
2014-01-08,0.11151111257557046,0.07933183481931858,0.050384840631647984,0.07331260877361995,0.01978159695433286,0.5724707008587695,0.019221980850072103,0.018629715060699655,0.019957531020559985,0.01715773992288901,0.018240338532519947
2014-01-09,0.11156691387519108,0.07934038709803659,0.05035339807239236,0.0732460383120202,0.019674151688263294,0.5725186286583026,0.019269246656056956,0.018735808366580935,0.01999988210125153,0.017204488707719817,0.018091056464184716
2014-01-10,0.11144961792717355,0.07947518025735957,0.05076237787218672,0.07364274313226554,0.019946830490879114,0.5709047627887434,0.019358326782568342,0.018887796337894742,0.02003248219393148,0.017400171269452303,0.018139710947545348
2014-01-13,0.11033655759881218,0.07865178331302719,0.0506012178088783,0.07324892506472623,0.01977535119008501,0.5729604021207068,0.019479405962046933,0.01904569585820849,0.02013825535515168,0.017569016963639942,0.018193388764717332
2014-01-14,0.11123141642768694,0.07939864782046617,0.0507768755645784,0.07363149336001563,0.01993393972394072,0.5712450611716682,0.019352540941190852,0.018906294682104318,0.02002353231940899,0.017356976517738976,0.01814322147120076
2014-01-15,0.11166183416825409,0.07986968755257164,0.05093611143356408,0.07382848971370966,0.01989884149448832,0.5701784845614798,0.019305973592504768,0.018857819979429993,0.01999846501032864,0.017297478924243357,0.01816681356942565
2014-01-16,0.11148556716425821,0.07994358972097022,0.051039879344658444,0.07377484945302495,0.019784446167255488,0.5701544146388237,0.019354388371960147,0.01897903554996902,0.020039804466312997,0.01731143668822561,0.018132588434541217
2014-01-17,0.11111435251678096,0.07973383539027737,0.05092067130401668,0.07362111928994741,0.01970328655230334,0.5706695851949528,0.019418036193329893,0.019075756106224313,0.020080526488907586,0.017491974480621366,0.018170856482638217
2014-01-21,0.11130282639721896,0.08010888880447695,0.05121132617063875,0.07388196116032995,0.01964916739433883,0.5698940551089547,0.01937281492115611,0.019066538975642085,0.02002781490442306,0.017292580053170872,0.018192026109649678
2014-01-22,0.11132326860783875,0.08047652615092678,0.051320992125056385,0.07384741357299789,0.019901975270787776,0.569357558479373,0.019309994752684134,0.01901068542502598,0.019969828495441277,0.01721085074593994,0.0182709063739281
2014-01-23,0.11053116660320667,0.08002098526697793,0.05135316119117956,0.07343211267837571,0.01943368282937968,0.5705169592568458,0.01946168620556275,0.019300640356344146,0.02006802239806177,0.017605399902294323,0.018276183311771756
2014-01-24,0.1089582802755165,0.07854573713688409,0.05096521838338573,0.07193532398266804,0.019061361592203237,0.5748633570726891,0.01968236904336481,0.01956638528000968,0.02019971876466817,0.017806027484013852,0.01841622098459679
2014-01-27,0.10875110360189397,0.07763118083640556,0.05080977288720485,0.0718196985424617,0.0190441706764566,0.5765384562754622,0.019681858006131196,0.019488774303408243,0.020222337553669617,0.017665785484038812,0.018346861832867264
2014-01-28,0.10907270771148853,0.07821685187532383,0.051173515458226605,0.07222690754356687,0.019107063399991336,0.5748205179056586,0.019652253825325768,0.01947803721801437,0.020260141454209565,0.017611689810690286,0.018380313797504152
2014-01-29,0.10830551572120449,0.07728843085592058,0.05106800088592429,0.07160253049676064,0.018881788360574383,0.5767222926531864,0.019796456115676264,0.01968923276271925,0.020353123308404913,0.01787931903982343,0.018413309799805145
2014-01-30,0.10914138149024794,0.07821699578816117,0.051540341820304744,0.07176426035492048,0.019002353893739884,0.5750091814092932,0.019720628824882246,0.019576644821918798,0.020305569046100716,0.01743527141308514,0.018287371137345538
2014-01-31,0.10868522110668463,0.07776667355531167,0.051786110167201714,0.07066347936952563,0.019064395086684307,0.5762528529245303,0.019831489927956792,0.019740972960504227,0.020401235594076795,0.017511377120574725,0.018296192186949056
2014-02-03,0.10696679253335535,0.07584890398474531,0.05252060273087523,0.0696933669746633,0.01865212917713238,0.5602943400724184,0.0200672501540389,0.020104811292634826,0.03961842562313605,0.017811886550235682,0.01842149090676438
2014-02-04,0.10736180219130814,0.07616468115423453,0.05402776562005171,0.07022572018742823,0.018934582330238887,0.5386265551336115,0.019958152666887403,0.019858287063336307,0.058615368574270445,0.017727470070524626,0.01849961500810804
2014-02-05,0.10730366920049615,0.0757135325833545,0.055170461177601236,0.07034522037749814,0.01885316139338949,0.518908132492995,0.01992441701104362,0.01974441028462383,0.07770111275718064,0.017796589474271245,0.01853929324754601
2014-02-06,0.10804218978982864,0.07597946263384775,0.05647167236605979,0.07100936525949797,0.019075448290341,0.49605543798836554,0.019843586433070996,0.019658746544986408,0.09761109245487332,0.017735708105652538,0.018517290133475986
2014-02-07,0.10845055552920735,0.07634879078507494,0.05770581546258433,0.07117357274332692,0.018996023733251075,0.4732062407202103,0.019852324060735695,0.019683211006605018,0.11819149387976151,0.017796961768301024,0.018595010310941785
2014-02-10,0.10809816587224713,0.07630881102549497,0.059178401398923344,0.07052986445594185,0.018738105131773323,0.45181299648720796,0.019897592777562048,0.019811900515437453,0.13928795998678606,0.01787132968082544,0.0184648726678003
2014-02-11,0.10803022618042521,0.07633141471325369,0.060191879148834435,0.07062910185055085,0.01888553939912504,0.4291778718624209,0.0198611440258333,0.019800034899933237,0.16070368112744565,0.017925757742734826,0.018463349049442683
2014-02-12,0.10715223958142997,0.07597884126628207,0.06120453224748614,0.06986689419655089,0.01869149813585587,0.4081211177356091,0.019970866088864517,0.019952026203020706,0.1827943000527033,0.017832737685526283,0.018434946806670977
2014-02-13,0.10696679253335535,0.07584890398474531,0.061389609818465196,0.0696933669746633,0.01865212917713238,0.4040764645922299,0.02,0.02,0.18713935546240834,0.017811886550235682,0.01842149090676438
2014-02-14,0.10733296513282639,0.07579715311623536,0.061508545313181985,0.0698106114283234,0.01884129131777854,0.40323435118657064,0.019944610127994786,0.019969563258635522,0.18710351467834876,0.01800989297386784,0.01844750146623651
2014-02-18,0.1071792871971518,0.07638696759439774,0.06171191040584282,0.07022430189431428,0.018616532811020402,0.40231891707266787,0.01994110681272002,0.019962005568449938,0.1869978655270323,0.01799794812874156,0.01866315698766096
2014-02-19,0.10675711418434335,0.0758090689931352,0.061860296944062705,0.06994146208352081,0.01853853313310239,0.4032623675741939,0.019955788603275352,0.019931600378907784,0.18729362092833604,0.017886489886171326,0.018763657290950926
2014-02-20,0.1072149262496025,0.0765036567741429,0.06165156409888473,0.07007044267706242,0.01857521903156109,0.40266346840696127,0.019902283324461183,0.01985100403623389,0.18675222713666226,0.018045909471933727,0.01876929879249397
2014-02-21,0.1070070999803236,0.07668123598875504,0.06170267621372397,0.07015066667469552,0.018688355395623687,0.4023895057036238,0.019911791731890824,0.01993983158269233,0.1867958283738955,0.01802867227744169,0.01870433607733397
2014-02-24,0.10736775740205694,0.07707758944444133,0.06166925694851314,0.0706050634722761,0.01864790574816507,0.40151856156208793,0.01984919739604466,0.019846311947975946,0.18648767572155647,0.018188470088600143,0.018742210268282093
2014-02-25,0.10726804347812187,0.07711450906160064,0.06166260389874573,0.0703990563227911,0.018424937723960564,0.40125010952939916,0.019906479334199537,0.020012491455133515,0.18710584392243607,0.018209463913578396,0.018646461360033253
2014-02-26,0.10714665435385864,0.07749856493511424,0.061762141612156166,0.07007560825095906,0.018417255489368414,0.4009640220253299,0.01994126914571693,0.020094897029730902,0.18749197745632276,0.01803303571763244,0.018574573983810398
2014-02-27,0.10750763762490802,0.07777561608288146,0.06158324160947955,0.07018419047246001,0.018731553540233748,0.4001674050081984,0.019927318255393844,0.02016700154803337,0.18746097235244435,0.018011982504092937,0.018483081001874086
2014-02-28,0.10775472719147625,0.07744796811892346,0.061977099885155075,0.07029297908590289,0.01860003641787071,0.40007526081716804,0.019903307740827235,0.020173504337585236,0.18730606242019773,0.01792636428665997,0.01854268969823315
2014-03-03,0.09865428795485474,0.07713799373297714,0.06453826502704224,0.06889799644077313,0.018295199966793102,0.3964895297372413,0.02,0.02,0.19883649077667936,0.018326405351808184,0.01882383101183067
2014-03-04,0.09967728090067,0.07879070122186786,0.06509335226673434,0.07000844290793808,0.018538930608273763,0.3947213301918763,0.019774175896388795,0.019627557715443465,0.19704947588596,0.01803414955515756,0.018684602849689706
2014-03-05,0.09977885811894374,0.07875355018994884,0.06501607346569918,0.06995399689492131,0.018555124189168697,0.39490600184297797,0.01979772795899102,0.019671812747912902,0.19697031140582094,0.018065616488990643,0.018530926696624674
2014-03-06,0.09999327142071991,0.0787292862695696,0.06469667081596676,0.07067130525317063,0.018815729968123054,0.39461677657289934,0.019709654950145566,0.01947530791670878,0.19635131105864492,0.01824245212674979,0.018698233647301655
2014-03-07,0.10031414109943557,0.07892198061524303,0.06414138994408317,0.07048251839514101,0.01862769840476679,0.3954338422772682,0.019678979336827173,0.019406707112663957,0.19618623986897651,0.018141436549207506,0.018665066396387143
2014-03-10,0.1004091858961872,0.0787746253005349,0.06400025928346226,0.07014862576992147,0.018527805435317367,0.39606574013258,0.019729505356594172,0.019462949712367422,0.19617114040521166,0.018173906243999782,0.01853625646382381
2014-03-11,0.10005658972967636,0.0780679586287052,0.06444212416223803,0.06973758325456879,0.018346452468661407,0.39663533739253876,0.01977737208249201,0.019542405880284983,0.19652121164080152,0.018302931636379208,0.018570033123653712
2014-03-12,0.09993814142020233,0.07819242745744516,0.0644902611801792,0.06937561720535217,0.018357602986104185,0.3962007339024374,0.019826543436992562,0.019649880049702254,0.19693167612112517,0.018543788124055206,0.018493328116404553
2014-03-13,0.0990719212754257,0.07748680087938549,0.06444804932089945,0.0682572716684059,0.018073585246754034,0.3974558603312849,0.019994673253641904,0.01996544682940597,0.1981359694954483,0.018655023773188173,0.01845539792616037
2014-03-14,0.09880025528999849,0.07781631308319846,0.06447124538341262,0.06811534266255855,0.018174171427639673,0.3973880537319342,0.019997947131505475,0.019970447360599154,0.197927956960903,0.018781844992437496,0.01855642197581308
2014-03-17,0.0995559847216305,0.07805255101815957,0.06448611388324078,0.06887773336287514,0.018371188698142887,0.39669793782611046,0.019890401657665858,0.019793991176860617,0.19739962658736704,0.018550149377717647,0.018324321690229593
2014-03-18,0.09990798873205724,0.07890645649057007,0.06453804049075863,0.06905811664558913,0.018559790466059888,0.39537272079154673,0.019867810720208552,0.019794611554624066,0.19730287841260283,0.018340583412216813,0.018351002283766158
2014-03-19,0.09999575757716374,0.07888184299087089,0.0637940012364114,0.06864076068056886,0.018277554561806717,0.39718093809291083,0.019806163891198648,0.019763366057425805,0.19710364903283886,0.01809758100558586,0.018458384873218405
2014-03-20,0.10050286696152697,0.07892757417677922,0.0638305161137304,0.06832670670228248,0.018344095062718353,0.3969246214065178,0.019794941483794935,0.01971328881092029,0.19722540476249611,0.018051287534511174,0.018358696984722186
2014-03-21,0.10003053344090115,0.07849867658761972,0.0642984720897709,0.0681345944193107,0.018442561607814715,0.3966452510771532,0.01981573411543341,0.01991048056467653,0.19774334508456096,0.018122494318797727,0.01835785669396092
2014-03-24,0.09974881789111432,0.07770800551191422,0.06400463706085308,0.06840283723494403,0.01864701688405649,0.39698231755809354,0.019849796006217765,0.02007869205354745,0.19837981092879547,0.017823033163552743,0.0183750357069108
2014-03-25,0.10001598720270431,0.07752955924449134,0.06434064505506748,0.06900396165644974,0.018821402538739034,0.39621250366662014,0.019797256685990076,0.0199620086690482,0.19803960180184932,0.017818783060763812,0.0184582904182764
2014-03-26,0.09947156011429065,0.07617830309376024,0.06373537815658706,0.06911504387901628,0.018897180890171533,0.39719285342027705,0.019916106637574916,0.02015370344287069,0.1991543692434272,0.01770896324369175,0.018476537878332484
2014-03-27,0.09919546857669867,0.07593487635537266,0.06399916517668373,0.06941402680648089,0.019130661666262337,0.39688023136738587,0.019922306966940088,0.0202414453672639,0.19907225674754758,0.0175814095745311,0.018628151394832964
2014-03-28,0.09956730165235249,0.07577266269082478,0.06434472045418509,0.06985479825196027,0.019259444770398898,0.3964135562285027,0.01982870677026582,0.02010368048068836,0.1986852527679517,0.01755650787218282,0.018613368060686843
2014-03-31,0.10007767472110224,0.07689702030364078,0.06452072769475523,0.06999633373445496,0.0193280757900411,0.3954411369871485,0.019770298768825956,0.01999301386722722,0.1980636187355158,0.017369579609014904,0.01854251978827308
2014-04-01,0.10058354587888521,0.07778634094747641,0.07439356531341797,0.07033394911410336,0.019523690330148617,0.385029399742324,0.019698448474166193,0.01979115713254588,0.19726170178447563,0.017311522274007802,0.01828667900844897
2014-04-02,0.10088479365468098,0.07810871302938184,0.07437841042676126,0.07044445036346884,0.01955447753157285,0.38475762955708875,0.019606037136679574,0.01967053059670098,0.19692131392605772,0.01743588711243181,0.01823775666517536
2014-04-03,0.10083226401091219,0.0773792353734841,0.07417591697590169,0.07030339951265363,0.01949487521932077,0.38515827438309436,0.019635414749084895,0.019772599210322598,0.19745292594135638,0.017393760346928203,0.018401334276941055
2014-04-04,0.09976861760640239,0.07568741638959302,0.07456696713547055,0.07017522499197741,0.019468145522310645,0.3859745658879297,0.0197814557925495,0.019930386891627253,0.19848889713432005,0.017648072614377088,0.018510250033442286
2014-04-07,0.09884905009724784,0.07472175413337138,0.07478202637333058,0.06997140280824797,0.01958690324495252,0.386713428765609,0.01986497231381102,0.020087019491239103,0.19933366102765,0.01758787750889704,0.018501904235643563
2014-04-08,0.09900059860668474,0.07505091945373027,0.07500469761796523,0.06974930085871116,0.01976484156551848,0.3857845750339614,0.019840984055324102,0.020082957821363358,0.19934585000547914,0.01770823808004176,0.018667036901220395
2014-04-09,0.09971906621907249,0.07587114096595186,0.07469095220747468,0.07040039725409876,0.019846736502098075,0.3846331775201148,0.01976658548721596,0.019914724513669414,0.19882599400655712,0.017679218123314983,0.01865200720043201
2014-04-10,0.09816304031906473,0.07411332136327997,0.07443670046339682,0.06953896125587203,0.019744384474896293,0.38699493094655985,0.01996004351203671,0.020210997965901183,0.20020071486593946,0.017874357932908244,0.018762546900144905
2014-04-11,0.09753254030674466,0.07327663480427418,0.07417844316561525,0.06930014455075399,0.01979535952183246,0.3879481656992507,0.020052631372203297,0.0204273652356575,0.20085404733309073,0.017909217422171043,0.01872545058840642
2014-04-14,0.0981135146349522,0.07334223265836093,0.07431110630018119,0.06956464913297902,0.019715570539684556,0.38716247528630837,0.01998316778028025,0.020335011549289576,0.20060716395247016,0.018004622480139672,0.018860485685354346
2014-04-15,0.0986493765638662,0.0735228398610079,0.07499428347688922,0.06917430131563053,0.01939003967089188,0.38661439319959917,0.019978259869022217,0.020433092424054444,0.20074816254906433,0.017647255231997235,0.018847995837977218
2014-04-16,0.09934600458644348,0.07407394696134305,0.07519018978334405,0.06979420218462724,0.019569448672351223,0.38518095475324093,0.01988018529414285,0.020390215121969275,0.20015959503138597,0.017595075067139795,0.018820182544012482
2014-04-17,0.09956731864049251,0.07450289189885714,0.0750430396390168,0.0702141420341245,0.019763930862288875,0.3853989663117277,0.01978341630881808,0.02018284028413276,0.19916725655047432,0.017498388824637136,0.01887780864543058
2014-04-21,0.09980470139437436,0.074770287078287,0.07527693080877829,0.07023043319199553,0.019620022116955453,0.38497529955511556,0.019757785516547676,0.02014416625228231,0.19921932897987596,0.01740769509169671,0.01879335001409158
2014-04-22,0.10009586163339979,0.07541902910808765,0.07540550842343562,0.07040700811170285,0.019536630715026874,0.3841696653000484,0.019718029931540444,0.02017920817476831,0.19899806758774505,0.01731514959302689,0.01875584142121854
2014-04-23,0.09990872692224673,0.0749807534676233,0.07521236005197322,0.07027435193596,0.019405059157548508,0.3845336503670527,0.01977778079495294,0.02030404091804428,0.199532149521333,0.017320547433117513,0.018750579430148243
2014-04-24,0.10006412393794509,0.07475462503739404,0.07542746227210134,0.07023089587774377,0.01941468751054534,0.3842615315279898,0.019762653598708803,0.020332888558292305,0.1994720087215211,0.017424300701617667,0.01885482225614109
2014-04-25,0.09953141192826946,0.07365154004626316,0.07538396790822076,0.07009131698704073,0.019207468721656837,0.38542118257413255,0.019847162442761964,0.020421185697067686,0.20001637395866073,0.01759686914199071,0.018831520593935804
2014-04-28,0.09983571092896026,0.07321654344286674,0.07577094621656907,0.07030388524416784,0.019299982448479,0.3853892795823653,0.01981636348776256,0.020320450810602162,0.19976240104357607,0.017518258168238973,0.018766178626412375
2014-04-29,0.10016674658031947,0.07330146800364648,0.07571151959688606,0.07066517640712507,0.019456974612551352,0.3848195091697708,0.019806879911184495,0.020265337050761445,0.19952456383010977,0.01749162912206903,0.018790195715576368
2014-04-30,0.10025022390358909,0.0736309713313015,0.07588669639277319,0.07079351932906174,0.01937777433055179,0.38426768303041875,0.01981673254017347,0.02030598589190856,0.19965466932901096,0.01736468163683705,0.01865106228437429
2014-05-01,0.09952155008601246,0.07330152321000079,0.06584635422390633,0.07086944740984594,0.019368159904155573,0.3832279447828581,0.01983994181074874,0.020397824433083772,0.2001502782153039,0.01727648389843837,0.03020049202564635
2014-05-02,0.09879645178552082,0.07313124733080191,0.055298149391417785,0.07074497909022304,0.019441069296176373,0.38260453483466217,0.01985203857364556,0.02039301742028803,0.20037237615425124,0.017403020487713992,0.04196311563529933
