comparison,evaluation_mode,statistic,method,expected_block_sessions,samples,seed,sessions,common_random_numbers,return_correlation_with_incumbent,point_estimate,bootstrap_standard_error,confidence_lower,confidence_upper,confidence_method,minimum_detectable_effect_95_one_sided,selection_adjusted,permitted_use
risk_scalar_max1.75_min0.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,0.001807023491576576,0.014842685283758825,-0.028628118352133934,0.032242165335287086,minimum of percentile and basic bootstrap bounds,0.024416217291783268,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,7.405208062000179e-06,0.0002238623618749177,-0.00042899495592842835,0.0004438053720524287,minimum of percentile and basic bootstrap bounds,0.0003682535852842396,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,-7.071704819028302e-05,0.0011436792550771277,-0.002407741000257057,0.002266306903876491,minimum of percentile and basic bootstrap bounds,0.001881352374601875,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,0.001807023491576576,0.014842685283758825,-0.028628118352133934,0.032242165335287086,minimum of percentile and basic bootstrap bounds,0.024416217291783268,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,7.405208062000179e-06,0.0002238623618749177,-0.00042899495592842835,0.0004438053720524287,minimum of percentile and basic bootstrap bounds,0.0003682535852842396,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,-7.071704819028302e-05,0.0011436792550771277,-0.002407741000257057,0.002266306903876491,minimum of percentile and basic bootstrap bounds,0.001881352374601875,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,0.001807023491576576,0.014842685283758825,-0.028628118352133934,0.032242165335287086,minimum of percentile and basic bootstrap bounds,0.024416217291783268,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9996432483395712,7.405208062000179e-06,0.0002238623618749177,-0.00042899495592842835,0.0004438053720524287,minimum of percentile and basic bootstrap bounds,0.0003682535852842396,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.10_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.10_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.10_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.98293255837472,-0.007256509897326957,0.010920240881051963,-0.03592091937154539,0.021407899576891473,minimum of percentile and basic bootstrap bounds,0.01796379624933048,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.98293255837472,0.09067041178522373,0.1410125898682567,-0.2812561553190302,0.46259697888947765,minimum of percentile and basic bootstrap bounds,0.23196571033328228,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.98293255837472,-0.0004008721489955,0.002036214108294912,-0.003778755171773878,0.002977010873782878,minimum of percentile and basic bootstrap bounds,0.00334957220814513,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.50_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.993398164392441,-0.010878059214961544,0.006809661186350514,-0.034273459657794894,0.012517341227871808,minimum of percentile and basic bootstrap bounds,0.011201892651546596,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.50_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.993398164392441,0.14008600278687178,0.08820398218831545,-0.16377543045990697,0.4439474360336505,minimum of percentile and basic bootstrap bounds,0.14509555069977892,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.50_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.993398164392441,0.00036549999157096946,0.0012697272024594815,-0.0023443048240900394,0.0030753048072319784,minimum of percentile and basic bootstrap bounds,0.002088701248045847,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9771018571567611,0.005251347182488542,0.013898704635442287,-0.02434373893074542,0.0348464332957225,minimum of percentile and basic bootstrap bounds,0.02286336912530256,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9771018571567611,-0.0688259011081318,0.1787053581034651,-0.4510760346570311,0.3134242324407675,minimum of percentile and basic bootstrap bounds,0.2939703140802001,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9771018571567611,0.0006097010902775604,0.0026388183452345734,-0.004412795138448239,0.0056321973190033596,minimum of percentile and basic bootstrap bounds,0.004340856177910873,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.50_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9939413730258551,0.0014899869276083777,0.006914122645223301,-0.011340534004451707,0.014320507859668463,minimum of percentile and basic bootstrap bounds,0.01137373175139233,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.50_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9939413730258551,-0.02051097337037433,0.08948642894031687,-0.18625735198755927,0.1452354052468106,minimum of percentile and basic bootstrap bounds,0.14720517560682125,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.50_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9939413730258551,0.0004961420123524574,0.0012671160767703934,-0.0016377165078594155,0.0026300005325643303,minimum of percentile and basic bootstrap bounds,0.0020844059462872973,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.25_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9981580147220267,0.004331879606446654,0.0034420562622466165,-0.003854492596101955,0.012518251808995262,minimum of percentile and basic bootstrap bounds,0.005662182551395684,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.25_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9981580147220267,-0.05318673028772247,0.04452797467191349,-0.16095701430864043,0.05458355373319549,minimum of percentile and basic bootstrap bounds,0.07324851833529769,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.25_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9981580147220267,-0.0007701695840001271,0.0006678728589597497,-0.0018752544568373599,0.0003349152888371056,minimum of percentile and basic bootstrap bounds,0.0010986508529887882,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.50_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9988711853663497,-0.00016598006915113928,0.002474802222833217,-0.005119877241265108,0.004787917102962829,minimum of percentile and basic bootstrap bounds,0.004071049656560642,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.50_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9988711853663497,0.003909701909285301,0.03197687434838596,-0.058876784533283044,0.06669618835185365,minimum of percentile and basic bootstrap bounds,0.05260195830309491,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.50_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9988711853663497,-0.00028315485934408274,0.0004488123809528304,-0.001048345976180114,0.0004820362574919485,minimum of percentile and basic bootstrap bounds,0.000738296366667406,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_3.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9546505898625498,-0.02380399163996516,0.017522293759860218,-0.06635015955624476,0.01874217627631444,minimum of percentile and basic bootstrap bounds,0.02882417323497006,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_3.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9546505898625498,0.3154973670235406,0.2259522733298825,-0.23157151029385029,0.8625662443409314,minimum of percentile and basic bootstrap bounds,0.3716914896276567,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_3.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9546505898625498,0.005687983113797798,0.003733672401530466,-0.0019405628346941854,0.013316529062289782,minimum of percentile and basic bootstrap bounds,0.006141891100517617,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_4.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9932416266282648,-0.003833861163057617,0.00762971769922756,-0.016601367308103597,0.008933644981988363,minimum of percentile and basic bootstrap bounds,0.012550885615229336,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_4.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9932416266282648,0.040439772511313476,0.09750366635088155,-0.12432131476245978,0.20520085978508673,minimum of percentile and basic bootstrap bounds,0.16039353114720015,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_4.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,21,2000,20260805,6523,True,0.9932416266282648,0.0001224470412878806,0.001326456594267652,-0.002608980015378412,0.002853874097954173,minimum of percentile and basic bootstrap bounds,0.0021820210975702875,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.00,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,0.00586019252248382,0.005706674774124317,-0.0037420904668982124,0.015462475511865853,minimum of percentile and basic bootstrap bounds,0.009387480003434501,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.00,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,-0.02611212330618984,0.07546519759592656,-0.1583615773052198,0.10613733069284012,minimum of percentile and basic bootstrap bounds,0.12414025004529919,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.00,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,-0.001474128493923331,0.0010587812587713517,-0.0031646011593408517,0.00021634417149418977,minimum of percentile and basic bootstrap bounds,0.0017416951706788737,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.10,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,0.00586019252248382,0.005706674774124317,-0.0037420904668982124,0.015462475511865853,minimum of percentile and basic bootstrap bounds,0.009387480003434501,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.10,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,-0.02611212330618984,0.07546519759592656,-0.1583615773052198,0.10613733069284012,minimum of percentile and basic bootstrap bounds,0.12414025004529919,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.10,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,-0.001474128493923331,0.0010587812587713517,-0.0031646011593408517,0.00021634417149418977,minimum of percentile and basic bootstrap bounds,0.0017416951706788737,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.25,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,0.00586019252248382,0.005706674774124317,-0.0037420904668982124,0.015462475511865853,minimum of percentile and basic bootstrap bounds,0.009387480003434501,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.25,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,-0.02611212330618984,0.07546519759592656,-0.1583615773052198,0.10613733069284012,minimum of percentile and basic bootstrap bounds,0.12414025004529919,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.25,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9926788643411711,-0.001474128493923331,0.0010587812587713517,-0.0031646011593408517,0.00021634417149418977,minimum of percentile and basic bootstrap bounds,0.0017416951706788737,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.00,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.00011240164109105333,0.0022383836697872296,-0.004182303991410301,0.004407107273592408,minimum of percentile and basic bootstrap bounds,0.0036821411367999927,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.00,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.004473066500080725,0.02934947190257936,-0.050726110403626366,0.059672243403787815,minimum of percentile and basic bootstrap bounds,0.04827988127974305,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.00,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.00015309111821314864,0.00040310823960315297,-0.0007711244244663551,0.0010773066608926523,minimum of percentile and basic bootstrap bounds,0.0006631130541471866,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.10,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.00011240164109105333,0.0022383836697872296,-0.004182303991410301,0.004407107273592408,minimum of percentile and basic bootstrap bounds,0.0036821411367999927,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.10,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.004473066500080725,0.02934947190257936,-0.050726110403626366,0.059672243403787815,minimum of percentile and basic bootstrap bounds,0.04827988127974305,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.10,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.00015309111821314864,0.00040310823960315297,-0.0007711244244663551,0.0010773066608926523,minimum of percentile and basic bootstrap bounds,0.0006631130541471866,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.25,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.00011240164109105333,0.0022383836697872296,-0.004182303991410301,0.004407107273592408,minimum of percentile and basic bootstrap bounds,0.0036821411367999927,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.25,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.004473066500080725,0.02934947190257936,-0.050726110403626366,0.059672243403787815,minimum of percentile and basic bootstrap bounds,0.04827988127974305,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.25,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981701255640811,0.00015309111821314864,0.00040310823960315297,-0.0007711244244663551,0.0010773066608926523,minimum of percentile and basic bootstrap bounds,0.0006631130541471866,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.00,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,-0.0029581854601115065,0.001607325487815601,-0.008473084004339253,0.002556713084116241,minimum of percentile and basic bootstrap bounds,0.0026440504274566636,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.00,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,0.034356144120637255,0.020798445510594756,-0.03703681586025355,0.10574910410152806,minimum of percentile and basic bootstrap bounds,0.034213442864928376,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.00,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,2.8646243125186877e-05,0.0002716628186837179,-0.00045273751708208856,0.0005100300033324623,minimum of percentile and basic bootstrap bounds,0.00044688533673471596,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.10,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,-0.0029581854601115065,0.001607325487815601,-0.008473084004339253,0.002556713084116241,minimum of percentile and basic bootstrap bounds,0.0026440504274566636,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.10,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,0.034356144120637255,0.020798445510594756,-0.03703681586025355,0.10574910410152806,minimum of percentile and basic bootstrap bounds,0.034213442864928376,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.10,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,2.8646243125186877e-05,0.0002716628186837179,-0.00045273751708208856,0.0005100300033324623,minimum of percentile and basic bootstrap bounds,0.00044688533673471596,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.25,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,-0.0029581854601115065,0.001607325487815601,-0.008473084004339253,0.002556713084116241,minimum of percentile and basic bootstrap bounds,0.0026440504274566636,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.25,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,0.034356144120637255,0.020798445510594756,-0.03703681586025355,0.10574910410152806,minimum of percentile and basic bootstrap bounds,0.034213442864928376,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.25,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9995472699936789,2.8646243125186877e-05,0.0002716628186837179,-0.00045273751708208856,0.0005100300033324623,minimum of percentile and basic bootstrap bounds,0.00044688533673471596,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.00,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,6.696984470100364e-05,0.0006067297774075034,-0.0010038313146112862,0.0011377710040132935,minimum of percentile and basic bootstrap bounds,0.000998070483835343,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.00,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,-0.0015346190603309218,0.007944233381293965,-0.015662487402421665,0.012593249281759821,minimum of percentile and basic bootstrap bounds,0.013068263912228572,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.00,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,-1.3662075849490973e-05,9.494236278526605e-05,-0.00017964247958870521,0.00015231832788972327,minimum of percentile and basic bootstrap bounds,0.00015618018678176265,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,6.696984470100364e-05,0.0006067297774075034,-0.0010038313146112862,0.0011377710040132935,minimum of percentile and basic bootstrap bounds,0.000998070483835343,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,-0.0015346190603309218,0.007944233381293965,-0.015662487402421665,0.012593249281759821,minimum of percentile and basic bootstrap bounds,0.013068263912228572,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10,as_is,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,-1.3662075849490973e-05,9.494236278526605e-05,-0.00017964247958870521,0.00015231832788972327,minimum of percentile and basic bootstrap bounds,0.00015618018678176265,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25,as_is,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,6.696984470100364e-05,0.0006067297774075034,-0.0010038313146112862,0.0011377710040132935,minimum of percentile and basic bootstrap bounds,0.000998070483835343,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25,as_is,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9998526843386324,-0.0015346190603309218,0.007944233381293965,-0.015662487402421665,0.012593249281759821,minimum of percentile and basic bootstrap bounds,0.013068263912228572,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
